"state_name","io_sector","employment","total_wages","avg_wage"
"Maryland","452",49780,1658894205,33324.5119525914
"Maryland","481",6440,628412453,97579.573447205
"Maryland","482",23,2149861,93472.2173913044
"Maryland","483",880,123491726,140331.506818182
"Maryland","484",17272,1094388889,63362.0246062992
"Maryland","485",10520,497661243,47306.2018060836
"Maryland","486",98,11553469,117892.540816327
"Maryland","487OS",31134,1760155210,56534.8239866384
"Maryland","493",34604,1548210438,44740.7940700497
"Maryland","4A0",114621,4708366720,41077.6971061149
"Maryland","512",3607,157982197,43798.7793179928
"Maryland","513",10131,1202122269,118657.809594314
"Maryland","514",6689,1056045780,157877.975781133
"Maryland","521CI",33960,3750714845,110445.077885748
"Maryland","523",17886,3876131578,216713.159901599
"Maryland","524",31521,3454499770,109593.596967101
"Maryland","525",974,164100723,168481.235112936
"Maryland","532RL",10151,690199979,67993.2990838341
"Maryland","55",28543,3833205346,134295.811442385
"Maryland","561",159868,9254949506,57891.1946480847
"Maryland","562",10084,648259748,64285.9726299088
"Maryland","61",70792,4843039329,68412.2404932761
"Maryland","621",157590,12199651940,77413.8710578082
"Maryland","622",102590,7649158709,74560.4708938493
"Maryland","623",64999,3118076887,47971.1516638718
"Maryland","624",53542,2236948043,41779.3142392888
"Maryland","711AS",10630,828037272,77896.2626528692
"Maryland","713",31914,886326922,27772.3545152598
"Maryland","721",25847,1192750725,46146.5827755639
"Maryland","722",195566,5332489884,27266.9578761134
"Maryland","81",89160,5048868202,56627.0547554957
"Maryland","GSLG",40,3100706,77517.65
"Maryland","HS",32311,2724942860,84334.8351954443
"Massachusetts","111CA",10907,617359605,56602.145869625
"Massachusetts","113FF",1854,159582852,86074.8932038835
"Massachusetts","211",0,0,NA
"Massachusetts","212",853,71653925,84002.2567409144
"Massachusetts","213",0,0,NA
"Massachusetts","22",12291,1780371700,144851.65568302
"Massachusetts","23",172544,16394959362,95019.0059463093
"Massachusetts","311FT",33951,2063809861,60787.8961149892
"Massachusetts","313TT",3599,259052637,71979.0600166713
"Massachusetts","315AL",3373,226995218,67297.7225022235
"Massachusetts","321",2735,193761762,70845.2511882998
"Massachusetts","322",6678,553306720,82855.1542377958
"Massachusetts","323",7747,601378663,77627.296114625
"Massachusetts","324",1002,110751839,110530.77744511
"Massachusetts","325",16460,2252283828,136833.768408262
"Massachusetts","326",12842,971478623,75648.5456315216
"Massachusetts","327",5004,391975822,78332.498401279
"Massachusetts","331",2898,236069483,81459.4489302968
"Massachusetts","332",30704,2549669520,83040.3048462741
"Massachusetts","333",18940,2005958025,105911.194561774
"Massachusetts","334",50403,7181967334,142490.870265659
"Massachusetts","335",6875,698401050,101585.607272727
"Massachusetts","337",4035,275906516,68378.3187112763
"Massachusetts","339",18779,1877712423,99990.011342457
"Massachusetts","42",123800,15355610847,124035.628812601
"Massachusetts","441",35643,2822780951,79195.9417276885
"Massachusetts","445",96519,3204295970,33198.6030729701
"Massachusetts","452",50605,1547996710,30589.7976484537
"Massachusetts","481",11833,1096185961,92638.0428462774
"Massachusetts","483",795,61751772,77675.1849056604
"Massachusetts","484",16784,1199567768,71470.9108674929
"Massachusetts","485",21938,975527978,44467.4983134288
"Massachusetts","486",146,27677510,189571.98630137
"Massachusetts","487OS",28024,1701841921,60728.0160219812
"Massachusetts","493",14591,1021796489,70029.2295935851
"Massachusetts","4A0",147119,7580131001,51523.8072648672
"Massachusetts","512",5412,301344270,55680.7594235033
"Massachusetts","513",13945,1645501013,117999.35553962
"Massachusetts","514",17605,3760103655,213581.576540755
"Massachusetts","521CI",50476,6889526747,136491.139293922
"Massachusetts","523",50698,16067462926,316924.985719358
"Massachusetts","524",68324,9376442706,137234.979011767
"Massachusetts","525",0,0,NA
"Massachusetts","532RL",10733,872272623,81270.1596012299
"Massachusetts","55",69175,10636158619,153757.26229129
"Massachusetts","561",174688,11181632139,64009.1599823686
"Massachusetts","562",13076,1204454974,92111.8823799327
"Massachusetts","61",156979,12767206735,81330.6667452334
"Massachusetts","621",189759,16035151481,84502.7191384862
"Massachusetts","622",202898,18034368875,88883.9164259874
"Massachusetts","623",95540,5023325459,52578.2442851162
"Massachusetts","624",148093,5631246970,38025.0718805075
"Massachusetts","711AS",19567,1853430557,94722.2648847549
"Massachusetts","713",42532,1484380921,34900.3320088404
"Massachusetts","721",35819,1872474068,52276.0006700355
"Massachusetts","722",262547,8501208506,32379.7586946337
"Massachusetts","81",115489,5995903681,51917.5305093992
"Massachusetts","GSLG",4,284922,71230.5
"Massachusetts","HS",38400,4233728033,110253.334192708
"Michigan","111CA",29156,1229139917,42157.357559336
"Michigan","113FF",6671,313723353,47027.934792385
"Michigan","211",611,51101986,83636.6382978723
"Michigan","212",3532,334086948,94588.6036240091
"Michigan","213",1406,121825757,86647.0533428165
"Michigan","22",20402,2815387044,137995.639839231
"Michigan","23",188999,14633554290,77426.6228392743
"Michigan","311FT",52502,3098960550,59025.5714068036
"Michigan","313TT",2577,149080748,57850.5036864571
"Michigan","315AL",2342,187724848,80155.7847993168
"Michigan","321",10427,653090386,62634.54358876
"Michigan","322",12497,953571975,76304.0709770345
"Michigan","323",11853,687741119,58022.5359824517
"Michigan","324",1706,181502402,106390.622508792
"Michigan","325",30008,3017595795,100559.710577179
"Michigan","326",39949,2625719290,65726.7838994718
"Michigan","327",11572,956808009,82683.0287763567
"Michigan","331",18930,1499147889,79194.2889064976
"Michigan","332",73187,4999443514,68310.5403145367
"Michigan","333",69397,5761793657,83026.5524014006
"Michigan","334",22398,1941754972,86693.2302884186
"Michigan","335",14051,1345966042,95791.4769055583
"Michigan","337",20158,1493075998,74068.6575057049
"Michigan","339",30595,2469514364,80716.2727243014
"Michigan","42",175564,16479520265,93866.1699722039
"Michigan","441",63483,4362101246,68712.9033914591
"Michigan","445",76726,2386420241,31103.1494017673
"Michigan","452",111750,3460603510,30967.3692170022
"Michigan","481",13955,1679776605,120370.949838767
"Michigan","482",0,0,NA
"Michigan","483",786,67323527,85653.3422391857
"Michigan","484",49037,3321039097,67725.1686889492
"Michigan","485",9126,367529967,40272.8431952663
"Michigan","486",1543,209388061,135701.918988983
"Michigan","487OS",40561,2242660201,55291.0480757378
"Michigan","493",39532,2164531824,54753.916422139
"Michigan","4A0",203230,7865776300,38703.814889534
"Michigan","512",5712,197984205,34661.100315126
"Michigan","513",14860,1334575595,89809.9323687752
"Michigan","514",17592,2093603736,119008.8526603
"Michigan","521CI",75766,6617639304,87343.1262571602
"Michigan","523",14335,2277237873,158858.588978026
"Michigan","524",64648,5854023807,90552.2801478777
"Michigan","525",1004,125432481,124932.75
"Michigan","532RL",13659,880831414,64487.2548502819
"Michigan","55",69983,9878885338,141161.215409457
"Michigan","561",254991,12489213348,48979.0359189148
"Michigan","562",13911,1003318693,72124.1242901301
"Michigan","61",67308,3050874618,45327.0728293814
"Michigan","621",216223,14842883180,68646.1809335732
"Michigan","622",203555,15252863554,74932.3944585002
"Michigan","623",97118,3933508377,40502.3618381762
"Michigan","624",83197,2840391564,34140.5527122372
"Michigan","711AS",14492,1259968521,86942.3489511455
"Michigan","713",39699,1009517271,25429.2871608857
"Michigan","721",39860,1384644412,34737.6922227797
"Michigan","722",326894,7679575132,23492.5545650884
"Michigan","81",134411,6086110248,45279.8524525522
"Michigan","GSLG",16493,941127907,57062.2632025708
"Michigan","HS",44010,2731837528,62073.1090206771
"Minnesota","111CA",19650,956835513,48693.9192366412
"Minnesota","113FF",3593,191960667,53426.2919565822
"Minnesota","211",108,23841915,220758.472222222
"Minnesota","212",5485,593672707,108235.680401094
"Minnesota","213",145,14618793,100819.262068966
"Minnesota","22",13023,1697334653,130333.613837058
"Minnesota","23",136092,11428412182,83975.635467184
"Minnesota","311FT",52769,3333950028,63180.087323997
"Minnesota","313TT",2670,130709533,48954.8812734082
"Minnesota","315AL",1712,112145738,65505.6880841122
"Minnesota","321",13072,905445192,69266.0030599755
"Minnesota","322",8240,672933493,81666.6860436893
"Minnesota","323",17644,1183645460,67084.8707776014
"Minnesota","324",2025,309982825,153077.938271605
"Minnesota","325",13330,1380980391,103599.429182296
"Minnesota","326",17247,1177420404,68268.1280222647
"Minnesota","327",9701,734270680,75690.2051334914
"Minnesota","331",5337,398931423,74748.2523889826
"Minnesota","332",45141,3360327581,74440.6987217829
"Minnesota","333",36311,2926449246,80594.0141004103
"Minnesota","334",44469,4857445335,109232.169263982
"Minnesota","335",6647,549140963,82614.8582819317
"Minnesota","337",8711,537387119,61690.6347147285
"Minnesota","339",28329,2294491349,80994.4349959406
"Minnesota","42",133490,13805253202,103417.883002472
"Minnesota","441",35275,2217944718,62875.8247484054
"Minnesota","445",54290,1508423120,27784.54816725
"Minnesota","452",62701,1999178472,31884.3155930527
"Minnesota","481",13798,1579668166,114485.299753587
"Minnesota","482",50,2869874,57397.48
"Minnesota","483",297,31302033,105394.05050505
"Minnesota","484",27215,1833914607,67386.1696490906
"Minnesota","485",14893,521017917,34984.0809104949
"Minnesota","486",636,79865979,125575.438679245
"Minnesota","487OS",23919,1406197191,58789.9657594381
"Minnesota","493",16797,943884593,56193.6413049949
"Minnesota","4A0",131126,5145341774,39239.6761435566
"Minnesota","512",3248,105331910,32429.7752463054
"Minnesota","513",9015,848184139,94085.8723239046
"Minnesota","514",9490,1506522890,158748.460484721
"Minnesota","521CI",59241,6513341195,109946.509933998
"Minnesota","523",20922,3816103320,182396.679093777
"Minnesota","524",59130,7674380864,129788.277760866
"Minnesota","525",332,52665309,158630.448795181
"Minnesota","532RL",6882,524320670,76187.2522522522
"Minnesota","55",89432,12365235358,138264.10410144
"Minnesota","561",121597,6568151153,54015.7335542818
"Minnesota","562",7394,531245992,71848.254260211
"Minnesota","61",53791,2651783083,49297.8952426986
"Minnesota","621",159452,14134707957,88645.5356909916
"Minnesota","622",115479,9493131744,82206.5634790741
"Minnesota","623",104065,4258430628,40920.8728006534
"Minnesota","624",111200,3656731847,32884.2791996403
"Minnesota","711AS",15325,1390335490,90723.3598694943
"Minnesota","713",31642,759998581,24018.6644649516
"Minnesota","721",26188,838075250,32002.2624866351
"Minnesota","722",194163,4858941533,25025.064162585
"Minnesota","81",90262,4119451505,45638.8237021116
"Minnesota","HS",28783,1876790196,65204.8152034187
"Mississippi","111CA",5655,248097178,43872.1800176835
"Mississippi","113FF",5595,288140370,51499.6193029491
"Mississippi","211",396,52694367,133066.583333333
"Mississippi","212",921,64323477,69840.9087947883
"Mississippi","213",2092,181099104,86567.449330784
"Mississippi","22",8097,750545064,92694.2156354205
"Mississippi","23",48503,3046794434,62816.6182298002
"Mississippi","311FT",25202,1066629250,42323.1985556702
"Mississippi","313TT",1149,76059732,66196.4595300261
"Mississippi","315AL",1000,44467659,44467.659
"Mississippi","321",8841,529126611,59849.1812012216
"Mississippi","322",4281,328824544,76810.218173324
"Mississippi","323",1057,41771402,39518.8287606433
"Mississippi","324",2671,372726515,139545.681392737
"Mississippi","325",5977,459657368,76904.3613853104
"Mississippi","326",8521,485007326,56919.061847201
"Mississippi","327",3738,238440946,63788.3750668807
"Mississippi","331",4121,351859278,85382.0135889347
"Mississippi","332",9444,540948853,57279.6328886065
"Mississippi","333",13501,771292313,57128.5321828013
"Mississippi","334",2243,148535691,66221.8863129737
"Mississippi","335",6846,388529584,56752.7876132048
"Mississippi","337",14859,620381499,41751.2281445589
"Mississippi","339",2297,114514763,49854.0544188071
"Mississippi","42",36033,2657478118,73751.2313157383
"Mississippi","441",18979,1031927309,54372.0590652827
"Mississippi","445",18288,444604028,24311.2438757655
"Mississippi","452",37418,1014729856,27118.762520712
"Mississippi","481",262,16883821,64442.0648854962
"Mississippi","482",0,0,NA
"Mississippi","483",1063,103554660,97417.3659454374
"Mississippi","484",20414,1195089090,58542.6222200451
"Mississippi","485",1506,44574018,29597.6215139442
"Mississippi","486",795,85492221,107537.38490566
"Mississippi","487OS",13067,672833817,51491.0704063672
"Mississippi","493",24617,1127943698,45819.705813056
"Mississippi","4A0",64650,2028926816,31383.2454137664
"Mississippi","512",811,21044927,25949.3551171393
"Mississippi","513",4798,331627370,69117.834514381
"Mississippi","514",1053,73988470,70264.4539411206
"Mississippi","521CI",19198,1259883913,65625.7898218564
"Mississippi","523",1317,171048324,129877.239179954
"Mississippi","524",12461,935049601,75038.0869111628
"Mississippi","525",209,17009745,81386.3397129187
"Mississippi","532RL",3540,173738435,49078.6539548023
"Mississippi","55",11083,1167695672,105359.16917802
"Mississippi","561",64320,2257754408,35101.9031094527
"Mississippi","562",3989,239048477,59926.918275257
"Mississippi","61",12017,508755185,42336.2890072397
"Mississippi","621",55878,3788807870,67805.0014316905
"Mississippi","622",28049,1747854946,62314.3408321152
"Mississippi","623",22571,809149430,35849.0731469585
"Mississippi","624",31019,765104105,24665.6599181147
"Mississippi","711AS",1149,40890505,35587.906875544
"Mississippi","713",8475,174648357,20607.4757522124
"Mississippi","721",24661,770009015,31223.7547139208
"Mississippi","722",100297,1945656784,19398.9529497393
"Mississippi","81",22068,990398079,44879.3764274062
"Mississippi","GSLG",0,0,NA
"Mississippi","HS",7867,362733965,46108.2960467777
"Missouri","111CA",11946,544166340,45552.1798091411
"Missouri","113FF",3281,158023967,48163.3547698872
"Missouri","211",34,3422299,100655.852941176
"Missouri","212",3976,379926801,95555.0304325956
"Missouri","213",229,17943644,78356.5240174673
"Missouri","22",11797,1286494623,109052.693311859
"Missouri","23",143574,10713676334,74621.2847312188
"Missouri","311FT",51608,3257674924,63123.4483800961
"Missouri","313TT",1878,93325362,49694.0159744409
"Missouri","315AL",2664,154565579,58020.1122372372
"Missouri","321",7000,354696425,50670.9178571429
"Missouri","322",7031,492603427,70061.6451429384
"Missouri","323",9758,505764209,51830.7244312359
"Missouri","324",1465,130679025,89200.6996587031
"Missouri","325",22512,1908237716,84765.3569651741
"Missouri","326",16357,994847774,60820.9191171975
"Missouri","327",8251,570464820,69138.8704399467
"Missouri","331",7250,545896421,75296.0580689655
"Missouri","332",31229,1976568613,63292.7283294374
"Missouri","333",28680,1915765366,66797.9555788006
"Missouri","334",13713,1251013725,91228.303434697
"Missouri","335",11890,835238226,70247.1174095879
"Missouri","337",7396,387036399,52330.5028393726
"Missouri","339",9022,540018365,59855.7265573044
"Missouri","42",127289,10982669755,86281.3735279561
"Missouri","441",42558,2608373488,61289.8512148127
"Missouri","445",44732,1262868229,28231.8749217562
"Missouri","452",72591,2113768013,29118.8716645314
"Missouri","481",3364,231206638,68729.6783590963
"Missouri","482",58,3194544,55078.3448275862
"Missouri","483",468,43781395,93549.9893162393
"Missouri","484",41102,2531020282,61579.0054498565
"Missouri","485",7241,235653462,32544.3256456291
"Missouri","486",341,41499331,121698.917888563
"Missouri","487OS",30874,1671519814,54140.0470946427
"Missouri","493",25847,1299534303,50277.9550044493
"Missouri","4A0",146066,5313031161,36374.1812673723
"Missouri","512",3115,109032565,35002.4285714286
"Missouri","513",13684,1225737415,89574.496857644
"Missouri","514",15269,2202175423,144225.255288493
"Missouri","521CI",56530,4624798297,81811.3974349903
"Missouri","523",17870,2553417916,142888.523559037
"Missouri","524",55903,5364519133,95961.2030302488
"Missouri","525",0,0,NA
"Missouri","532RL",11761,705256527,59965.6939886064
"Missouri","55",60077,7512226560,125043.303760174
"Missouri","561",143141,7445586605,52015.7509378864
"Missouri","562",7976,523222734,65599.640672016
"Missouri","61",50049,2530643383,50563.3156107015
"Missouri","621",128516,10000405220,77814.4761741729
"Missouri","622",130300,10090202053,77438.2352494244
"Missouri","623",69423,2721412109,39200.4394653069
"Missouri","624",97840,2666468150,27253.3539452167
"Missouri","711AS",15260,1230928126,80663.7041939712
"Missouri","713",30514,748542699,24531.1233859868
"Missouri","721",31649,1101862742,34815.0886915858
"Missouri","722",231206,5477812949,23692.3477288652
"Missouri","81",77363,3510974439,45383.121634373
"Missouri","GSLG",0,0,NA
"Missouri","HS",30081,1773991714,58973.827798278
"Montana","111CA",4993,201623502,40381.2341277789
"Montana","113FF",1937,141535408,73069.3897780072
"Montana","211",401,46574623,116146.19201995
"Montana","212",4459,474208158,106348.544068177
"Montana","213",1907,156609092,82123.2784478238
"Montana","22",2888,296645306,102716.518698061
"Montana","23",36704,2475694732,67450.2705972101
"Montana","311FT",4353,182195515,41855.1608086377
"Montana","313TT",195,6406027,32851.4205128205
"Montana","315AL",106,3057937,28848.4622641509
"Montana","321",2570,160028496,62267.8972762646
"Montana","322",0,0,NA
"Montana","323",957,52989366,55370.2884012539
"Montana","324",1373,210676709,153442.613983977
"Montana","325",1098,78271096,71285.1511839709
"Montana","326",473,27934646,59058.4482029598
"Montana","327",1364,99698395,73092.6649560117
"Montana","331",228,12696674,55687.1666666667
"Montana","332",2630,157680821,59954.6847908745
"Montana","333",1482,115901080,78205.8569500675
"Montana","334",863,69187480,80170.8922363847
"Montana","335",172,12138159,70570.6918604651
"Montana","337",650,32819091,50490.9092307692
"Montana","339",2174,119593676,55010.890524379
"Montana","42",18838,1494850911,79352.952064975
"Montana","441",9061,569049774,62802.0940293566
"Montana","445",12025,393198730,32698.4390852391
"Montana","452",10401,370816814,35652.0348043457
"Montana","481",784,49518375,63161.1926020408
"Montana","484",4565,293056899,64196.4729463308
"Montana","485",1309,37864168,28926.025974026
"Montana","486",572,66729334,116659.674825175
"Montana","487OS",5490,292996351,53369.0985428051
"Montana","493",385,19697909,51163.4
"Montana","4A0",31060,1168581871,37623.3699613651
"Montana","512",802,40094230,49992.8054862843
"Montana","513",1901,167207115,87957.4513413993
"Montana","514",628,82585979,131506.335987261
"Montana","521CI",9074,717778675,79102.7854309015
"Montana","523",1661,268545500,161677.001806141
"Montana","524",6191,511306024,82588.6002261347
"Montana","525",0,0,NA
"Montana","532RL",1959,105034176,53616.2205206738
"Montana","55",2098,208117027,99197.8203050524
"Montana","561",19673,1023960122,52049.0073705078
"Montana","562",1401,91597946,65380.4039971449
"Montana","61",5612,224526740,40008.3285816108
"Montana","621",24220,1786989071,73781.5471098266
"Montana","622",26223,2021997697,77107.7945696526
"Montana","623",11101,440107745,39645.7747049815
"Montana","624",11419,333783383,29230.5265785095
"Montana","711AS",1933,64118855,33170.6440765649
"Montana","713",10588,249445521,23559.2671892709
"Montana","721",15439,600588467,38900.736252348
"Montana","722",44580,1025381054,23000.920906236
"Montana","81",18789,777181078,41363.6211613178
"Montana","GSLG",1509,117332299,77755.0026507621
"Montana","HS",4959,276270151,55710.8592458157
"Nebraska","111CA",13177,648965783,49249.8886696517
"Nebraska","113FF",2241,126649227,56514.6037483266
"Nebraska","211",62,4582351,73908.8870967742
"Nebraska","212",778,57768399,74252.440874036
"Nebraska","213",157,11754996,74872.5859872611
"Nebraska","22",1081,232052692,214664.839962997
"Nebraska","23",60940,4066801117,66734.5112733837
"Nebraska","311FT",41484,2485145574,59906.122215794
"Nebraska","313TT",402,17918072,44572.3184079602
"Nebraska","315AL",480,26377640,54953.4166666667
"Nebraska","321",2335,122040309,52265.6569593148
"Nebraska","322",1332,81127134,60906.2567567568
"Nebraska","323",3660,178499581,48770.3773224044
"Nebraska","324",53,4192214,79098.3773584906
"Nebraska","325",6850,575141941,83962.3271532847
"Nebraska","326",5415,313803852,57950.8498614958
"Nebraska","327",2896,195859403,67631.0093232044
"Nebraska","331",1060,108350278,102217.243396226
"Nebraska","332",9286,634785974,68359.463062675
"Nebraska","333",9333,634120566,67943.9157827065
"Nebraska","334",3701,267663473,72321.9327208863
"Nebraska","335",1634,109207833,66834.659118727
"Nebraska","337",1314,69373013,52795.2914764079
"Nebraska","339",4708,308996950,65632.3173322005
"Nebraska","42",42020,3462118214,82392.1516896716
"Nebraska","441",14480,868765660,59997.6284530387
"Nebraska","445",20240,515826587,25485.5033102767
"Nebraska","452",21006,623763370,29694.5334666286
"Nebraska","481",438,34925537,79738.6689497717
"Nebraska","482",0,0,NA
"Nebraska","484",23408,1492408451,63756.341891661
"Nebraska","485",1664,51819239,31141.3695913462
"Nebraska","486",125,15719897,125759.176
"Nebraska","487OS",8992,520820905,57920.4743104982
"Nebraska","493",7667,393777825,51360.0919525238
"Nebraska","4A0",48937,1711721510,34978.0638371784
"Nebraska","512",966,20149240,20858.4265010352
"Nebraska","513",3320,238613411,71871.5093373494
"Nebraska","514",2246,235391342,104804.693677649
"Nebraska","521CI",21620,1811148123,83771.8835800185
"Nebraska","523",5482,708202375,129186.861546881
"Nebraska","524",24819,2214084295,89209.2467464443
"Nebraska","525",0,0,NA
"Nebraska","532RL",2410,153700611,63776.1871369295
"Nebraska","55",21688,2398031870,110569.52554408
"Nebraska","561",50180,2883241958,57457.9903945795
"Nebraska","562",3115,183528066,58917.5171749599
"Nebraska","61",10827,521323359,48150.3056248268
"Nebraska","621",48074,3831054391,79690.7765320131
"Nebraska","622",35698,2423204794,67880.6878256485
"Nebraska","623",26716,1105575484,41382.5229824824
"Nebraska","624",22433,687258057,30636.029822137
"Nebraska","711AS",4581,152402017,33268.2857454704
"Nebraska","713",11479,240146036,20920.4665911665
"Nebraska","721",7809,215707097,27622.8834677936
"Nebraska","722",73022,1536503952,21041.6580208704
"Nebraska","81",26584,1130765108,42535.5517604574
"Nebraska","HS",8507,439939396,51714.9871870225
"Nevada","111CA",4921,221636329,45038.8801056696
"Nevada","113FF",448,32579539,72722.1852678571
"Nevada","211",12,778498,64874.8333333333
"Nevada","212",12162,1384673662,113852.46357507
"Nevada","213",2399,246878071,102908.741558983
"Nevada","22",4558,574022440,125937.349714787
"Nevada","23",110785,8583026922,77474.6303380422
"Nevada","311FT",9231,513021365,55575.9251435381
"Nevada","313TT",628,31214088,49703.9617834395
"Nevada","315AL",126,3792236,30097.1111111111
"Nevada","321",1744,109713184,62908.9357798165
"Nevada","322",1112,77593403,69778.2401079137
"Nevada","323",4018,213707692,53187.5788949726
"Nevada","324",378,38175734,100994.005291005
"Nevada","325",2775,185703317,66920.1142342342
"Nevada","326",3997,244614509,61199.5268951714
"Nevada","327",4084,297674860,72888.0656219393
"Nevada","331",732,63338788,86528.3989071038
"Nevada","332",7195,509057795,70751.6045865184
"Nevada","333",2137,140736012,65856.8142255498
"Nevada","334",3825,320462118,83780.9458823529
"Nevada","335",13044,1045626709,80161.5078963508
"Nevada","337",2041,118933064,58271.9568838804
"Nevada","339",6764,638444262,94388.5662329982
"Nevada","42",42398,4017172723,94749.1089909901
"Nevada","441",18500,1385256946,74878.7538378378
"Nevada","445",27498,968859234,35233.8073314423
"Nevada","452",28140,938982966,33368.2646055437
"Nevada","481",11095,1033986900,93193.9522307346
"Nevada","483",12,1022805,85233.75
"Nevada","484",10079,695872201,69041.7899593214
"Nevada","485",9287,399191194,42983.8692796382
"Nevada","486",34,3921641,115342.382352941
"Nevada","487OS",20873,1197079680,57350.6290423035
"Nevada","493",44783,2114317911,47212.5116897037
"Nevada","4A0",75133,2907175254,38693.7198567873
"Nevada","512",3999,151083877,37780.4143535884
"Nevada","513",3821,358875215,93921.8045014394
"Nevada","514",3796,580707860,152978.888303477
"Nevada","521CI",20819,1843561726,88551.8865459436
"Nevada","523",3682,770815079,209346.843834872
"Nevada","524",18072,1592035036,88094.0148295706
"Nevada","525",136,34155608,251144.176470588
"Nevada","532RL",8945,574291830,64202.5522638345
"Nevada","55",32485,4982667596,153383.641557642
"Nevada","561",105250,4688198872,44543.457216152
"Nevada","562",5446,387361073,71127.6300036724
"Nevada","61",13802,720452373,52199.1286045501
"Nevada","621",71458,5316194957,74396.0782137759
"Nevada","622",34017,2724960668,80105.8490754623
"Nevada","623",15710,715059654,45516.209675366
"Nevada","624",26103,768096685,29425.6095084856
"Nevada","711AS",11356,1309413976,115305.915463191
"Nevada","713",28700,949863768,33096.2985365854
"Nevada","721",157646,7973681574,50579.6631313195
"Nevada","722",146398,4412293631,30139.0294334622
"Nevada","81",37504,1864769309,49721.8779063567
"Nevada","GSLG",17367,1468806062,84574.5414867277
"Nevada","HS",20130,1336375664,66387.2659711873
"New Hampshire","111CA",1580,66904901,42344.8740506329
"New Hampshire","113FF",371,22866430,61634.5822102426
"New Hampshire","212",448,34981234,78083.1116071429
"New Hampshire","213",33,2927611,88715.4848484848
"New Hampshire","22",2107,280324141,133044.205505458
"New Hampshire","23",31348,2540465170,81040.74167411
"New Hampshire","311FT",4597,309699805,67369.9815096802
"New Hampshire","313TT",1748,141858867,81154.9582379863
"New Hampshire","315AL",593,31500037,53119.7925801012
"New Hampshire","321",1632,106079172,64999.4926470588
"New Hampshire","322",648,53807686,83036.5524691358
"New Hampshire","323",1918,119672487,62394.4144942649
"New Hampshire","324",280,26317784,93992.0857142857
"New Hampshire","325",2809,280600807,99893.4877180491
"New Hampshire","326",5298,360300642,68006.9161947905
"New Hampshire","327",1976,148067132,74932.7591093117
"New Hampshire","331",2170,168159952,77493.065437788
"New Hampshire","332",11529,882448573,76541.6404718536
"New Hampshire","333",7500,655054758,87340.6344
"New Hampshire","334",16104,1974037292,122580.557128664
"New Hampshire","335",4249,339961190,80009.6940456578
"New Hampshire","337",812,52466272,64613.6354679803
"New Hampshire","339",4227,320903753,75917.6136740005
"New Hampshire","42",31318,3983952995,127209.68755987
"New Hampshire","441",12162,946013874,77784.400098668
"New Hampshire","445",21479,615990083,28678.7133013641
"New Hampshire","452",14771,436845295,29574.5240674294
"New Hampshire","481",529,61009645,115330.141776938
"New Hampshire","483",0,0,NA
"New Hampshire","484",2973,206174095,69348.8378742011
"New Hampshire","485",3089,111228701,36007.996438977
"New Hampshire","486",13,1459749,112288.384615385
"New Hampshire","487OS",6231,345157461,55393.5902744343
"New Hampshire","493",3338,247399482,74116.0820850809
"New Hampshire","4A0",41912,1931294474,46079.7498091239
"New Hampshire","512",933,54345358,58247.9721329046
"New Hampshire","513",3199,340960279,106583.394498281
"New Hampshire","514",2073,346004815,166910.185721177
"New Hampshire","521CI",8015,752620692,93901.5211478478
"New Hampshire","523",6745,1278594182,189561.776426983
"New Hampshire","524",11519,1294173838,112351.231704141
"New Hampshire","525",65,7620407,117237.030769231
"New Hampshire","532RL",2123,177613054,83661.3537447009
"New Hampshire","55",10801,1347618291,124767.918803814
"New Hampshire","561",37213,2845523968,76465.8578453766
"New Hampshire","562",2080,166133712,79871.9769230769
"New Hampshire","61",21039,1458024573,69301.0396406673
"New Hampshire","621",35996,3320904856,92257.6079564396
"New Hampshire","622",28825,2124331434,73697.5345706852
"New Hampshire","623",14181,705252854,49732.2370777801
"New Hampshire","624",15671,563098979,35932.5492310637
"New Hampshire","711AS",2233,97289692,43569.0515002239
"New Hampshire","713",11599,332369996,28655.0561255281
"New Hampshire","721",8468,294225989,34745.6293103448
"New Hampshire","722",51246,1479148745,28863.691702767
"New Hampshire","81",21542,1093367939,50755.1731037044
"New Hampshire","GSLG",2089,221778235,106164.784585926
"New Hampshire","HS",5185,373927026,72117.0734811958
"New Jersey","111CA",8558,376308966,43971.6015424165
"New Jersey","113FF",2680,125397124,46789.971641791
"New Jersey","211",0,0,NA
"New Jersey","212",1271,129593004,101961.450826121
"New Jersey","213",0,0,NA
"New Jersey","22",14636,1989584373,135937.713377972
"New Jersey","23",164964,14248341978,86372.4326398487
"New Jersey","311FT",44864,2700085761,60183.7946014622
"New Jersey","313TT",3602,237971009,66066.3545252637
"New Jersey","315AL",3649,176355559,48329.8325568649
"New Jersey","321",2980,186548191,62600.0640939597
"New Jersey","322",7814,595653006,76228.9488098285
"New Jersey","323",11551,829678187,71827.3904423859
"New Jersey","324",2564,374793511,146175.316302652
"New Jersey","325",49328,7909907375,160353.295795491
"New Jersey","326",14337,1048212621,73112.409918393
"New Jersey","327",10265,825905764,80458.4280565027
"New Jersey","331",3670,333271850,90809.7683923706
"New Jersey","332",21446,1649916951,76933.5517579036
"New Jersey","333",13555,1190801497,87849.6124677241
"New Jersey","334",26255,2998820874,114219.039192535
"New Jersey","335",6332,492497061,77779.0683828174
